param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,num_active,energy_observed,energy_true
0.0,0.6651242942169173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348757057830827,2,861188.3047412827,864472.0191465404
0.0,0.0,0.24302261702486558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47628665363376205,0.0,0.0,0.23717506038676933,0.0,0.04351566895460293,0.0,0.0,4,543056.6501502423,542515.7168824575
0.0,0.07693694768974983,0.0,0.0,0.0,0.11955593853820613,0.0,0.0459820005521793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6212428117433086,0.13628230147655596,0.0,5,786701.644558188,785097.6176091956
0.010672251203054877,0.0,0.0,0.0,0.0,0.0,0.9258502061221762,0.0,0.0,0.06347754267476893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,999941.2191443716,1002471.2813410994
0.3572507715834023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24649695894944845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433125443045279,0.0,0.25293972516262125,4,755526.8396824975,759307.0689051804
0.0,0.0,0.24140387705996025,0.0,0.0,0.08510190496332098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6734942179767186,0.0,0.0,0.0,0.0,3,826118.5706236572,822059.6668850159
0.0,0.0,0.0,0.0,0.0,0.8306887276206267,0.0,0.16931127237937332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,987172.6073932708,982331.213293001
0.0,0.0,0.0,0.0,0.0,0.5610292055681956,0.10639430672274536,0.0,0.0,0.0,0.0,0.0,0.0,0.2355271497196654,0.0,0.0,0.0,0.0,0.09704933798939369,0.0,4,839607.2301104297,834098.662948037
0.0018326682466596046,0.0,0.0,0.0,0.026228466491798254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724981713652442,0.45176722281311044,0.0,0.0,0.0,0.14767347108318743,5,843650.1272430291,840667.7472773814
0.0,0.0,0.0,0.0,0.1604079155670804,0.511951441200439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276406432324807,3,900836.4316609601,880196.6218650801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5828908301256133,0.4171091698743867,0.0,0.0,0.0,2,814959.5713885623,817166.7171546199
0.0,0.0,0.4098130748083545,0.0,0.0,0.0,0.13888700623055977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103633228725954,0.34766669023513175,0.0,0.0,0.0,0.0,4,789344.091124245,780020.0839551729
0.0,0.0,0.0,0.0,0.0,0.6969839460282468,0.3030160539717533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,905285.1632101249,901209.6592319569
0.36360988087678775,0.0,0.0,0.19386354884113255,0.0,0.0,0.0,0.0,0.0,0.16684465243613983,0.0,0.0,0.1868333529052991,0.0,0.0,0.0,0.08884856494064068,0.0,0.0,0.0,5,492522.94607124745,508054.5714385349
0.3120385083835085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05037831431532794,0.12862648618117384,0.0,0.0,0.0,0.0,0.0,0.1122860070705365,0.39667068404945327,0.0,5,755315.7091876639,754792.7796909364
0.3191482199243012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026577151461216083,0.0,0.0,0.0,0.0,0.0,0.6542746286144827,0.0,3,847835.86425295,840821.1478409925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138302035592775,0.0,0.0,0.0,0.0,0.18616979644072254,0.0,0.0,0.0,2,810165.9815275598,792201.3734703432
0.0,0.5652951119765541,0.0,0.0,0.0,0.0201381495138526,0.0,0.0963477634010237,0.28174224410212095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036476731006448625,0.0,0.0,5,785699.4555380958,783576.3350439843
0.0,0.0,0.9908835882679465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009116411732053489,0.0,0.0,2,979476.3979962904,988111.9140646588
0.0,0.6122676159712201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189326567433076,0.0,0.0,0.0,0.0,0.0,0.275839118354449,0.0,0.0,0.0,3,804777.4283768558,798795.2880799081
0.0,0.0,0.0,0.0,0.0,0.06510503568406455,0.0,0.0,0.6147407946282264,0.0,0.0,0.0,0.0,0.0,0.0,0.32015416968770916,0.0,0.0,0.0,0.0,3,795470.377123005,810748.6472353721
0.0,0.10576925121956793,0.5642709023452258,0.0,0.27262518160536836,0.0,0.0,0.0,0.0,0.0,0.057334664829837845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,802937.863017331,803566.5312636773
0.0,0.0,0.0,0.0,0.0,0.46846064078073685,0.0,0.0,0.0,0.0,0.0,0.0,0.22442119546344386,0.0,0.0,0.0,0.1635026768627111,0.0,0.1436154868931081,0.0,4,645598.5509150048,644428.1747066325
0.0,0.0,0.0,0.18121795104908883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704906725721671,0.0,0.0,0.0,0.0,0.0,0.7717329816936944,3,772903.6759056473,781902.5958130695
0.0,0.0,0.8148747221264936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18512527787350636,0.0,2,859409.9128689028,871541.0608946969
0.0,0.0,0.3664615030670978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335384969329021,0.0,0.0,0.0,2,795551.7457010491,788975.8887940317
0.0,0.3498687309308713,0.3064467541120977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34368451495703095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,727248.3845985002,729223.4302129241
0.0,0.0,0.0,0.03167804630499285,0.0,0.11344266386663486,0.12678086692365254,0.6665761641713137,0.0,0.0,0.0,0.0,0.0,0.0,0.061522258733405985,0.0,0.0,0.0,0.0,0.0,5,847545.1809068193,852283.734532174
0.0,0.0,0.0,0.0,0.0,0.0,0.575105587900245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42489441209975487,0.0,0.0,0.0,0.0,2,838750.7227791462,847272.6730525977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666580088255556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33341991174444396,0.0,0.0,0.0,2,865378.4315205971,849544.7329046024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05726037611346654,0.9427396238865334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,949303.7381179825,946726.7497350327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771142272140715,0.12288577278592848,0.0,2,845265.702787395,843848.6525065121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827644586987064,0.0,0.0,0.03777165968603048,0.0,0.0,0.5816908359807937,0.0,0.0,0.0,0.3722610584633051,4,815582.016616417,813715.9442814939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4573546254985086,0.0,0.5426453745014913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,797943.6025158424,808816.3251371693
0.07636320603219157,0.0,0.08203380157640229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18069488520166976,0.0,0.0,0.6609081071897364,0.0,4,837334.363816375,842154.0021630937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956569840618764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043430159381236,0.0,0.0,2,751342.5541042987,757821.3176621781
0.0,0.0,0.4754473353386075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139568049695206,0.3531569841644405,0.0,0.0,0.0,0.0,0.0,3,789988.3905466085,783990.0818675493
0.0,0.0,0.0,0.882170939493876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11782906050612407,0.0,0.0,0.0,0.0,0.0,2,743338.9821056133,736002.8435265262
0.0,0.0,0.3182488889342604,0.0,0.0,0.0,0.08519852668358602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965525843821535,0.0,0.0,3,749920.900006104,757855.0050808034
0.0,0.0,0.0,0.0,0.0,0.006940138520501579,0.0,0.0,0.0,0.9930598614794984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,924410.769772849,916563.9518630108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397656119825075,0.0,0.26023438801749266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,752267.9284625606,755799.0667662709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23158772565541438,0.0,0.0,0.0,0.18782195231350313,0.0,0.36909603950014813,0.0,0.0008759673903044972,0.0,0.0,0.2106183151406299,5,649789.1930492881,647773.1434717296
0.0,0.2903382759249819,0.0,0.0,0.0,0.0,0.0,0.0,0.12583873596249617,0.0,0.0,0.0,0.0,0.0,0.583822988112522,0.0,0.0,0.0,0.0,0.0,3,802167.6461167117,805078.3953806104
0.40644745014472505,0.0,0.0,0.0,0.0,0.0,0.11130348543156092,0.0,0.16631947680977835,0.0,0.0,0.0,0.0,0.31592958761393564,0.0,0.0,0.0,0.0,0.0,0.0,4,760651.8820482661,760933.5574650499
0.0,0.0,0.0,0.0,0.4589507722572566,0.0,0.0,0.0,0.0,0.0,0.0,0.2305776241628988,0.09817358715684202,0.0,0.0,0.0,0.0,0.21229801642300258,0.0,0.0,4,643867.5599969466,647503.3408684499
0.0,0.0,0.2269927037901471,0.0,0.0,0.0,0.3830134841321029,0.0,0.0,0.23785512967507014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15213868240267975,0.0,4,754540.3540021089,763279.1583937318
0.0,0.7491963854711405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508036145288594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,859326.3643365189,865059.9520930359
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18398574098763232,0.0,0.0,0.4149636232799787,0.0,0.0,0.0,0.0,0.045202816061316424,0.10756098869373648,0.24828683097733595,5,580611.0486948265,572197.8275133076
0.0,0.0,0.2563205493232147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14132141414843596,0.0,0.0,0.17832790571907764,0.0,0.0,0.0,0.42403013080927177,0.0,4,755245.8284140453,751399.5270198253
0.0,0.06264288323890936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059332555698887915,0.2642271120895166,0.0,0.0,0.0,0.39803396551324194,0.21576348345944413,0.0,0.0,5,537415.2570222294,538173.8908663047
0.8999037457908766,0.0,0.06904122557671803,0.0,0.0,0.0,0.0,0.0,0.01052128470986358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02053374392254183,4,947631.1582338904,922873.7870372925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331007744048405,0.0,0.0,0.0,0.46689922559515956,0.0,0.0,0.0,0.0,2,776096.0954837013,774404.6572538036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306465420764664,0.4693534579235336,0.0,0.0,0.0,0.0,0.0,2,812211.9099396635,811186.6495972056
0.0,0.0,0.0,0.7796751040381884,0.0,0.0,0.0,0.0,0.0,0.007281369290636116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11596397327966933,0.09707955339150606,0.0,4,692852.5981256004,699715.2352664925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42517106989295733,0.0,0.5748289301070425,0.0,0.0,0.0,2,804756.5370276618,812573.6253620115
0.17628779528867702,0.0,0.012827375079165496,0.0,0.0,0.0,0.059137650382244555,0.0,0.0,0.7517471792499129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,788567.7064758332,792216.8406232405
0.0,0.14359502457958123,0.0,0.0,0.0,0.0,0.0,0.1549364511760942,0.0,0.3183253580669457,0.0,0.3582697637599079,0.024873402417470946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,682977.7814637684,676793.1586321214
0.0,0.23519228469658984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582043626135179,0.0,0.21466046655847323,0.19194288613141897,0.0,0.0,4,740778.5054557811,740143.8915705779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14582990259139078,0.06141972045983974,0.0990460928996165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937042840491531,4,822414.3046502805,830083.7391754844
0.23769906228865345,0.0,0.08043778111669833,0.0,0.0,0.0,0.0,0.6041849768227887,0.0,0.0,0.04690808976940369,0.0,0.030770090002455695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,778398.1272961849,787842.20299359
0.0,0.0,0.0,0.0,0.04019505881772287,0.7888602455214333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16225906471625032,0.00868563094459351,0.0,4,909949.4911733157,918618.3671103044
0.0,0.0,0.0,0.0,0.0,0.11686971227466782,0.10197520255063379,0.23776296005757022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433921251171282,0.0,4,847078.5473677414,848499.2558822635
0.0,0.0,0.033502345257989175,0.18479904202995398,0.03636431947248143,0.0,0.0,0.0746837725324575,0.6706505207071181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,749479.8608095554,734216.9613144851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026210505013924003,0.0,0.0,0.8643482625606784,0.0,0.10944123242539763,0.0,0.0,0.0,3,915989.7275847159,917516.4632911148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187721894543565,0.0,0.0,0.0,0.0,0.0,0.0,0.7812278105456435,2,709316.9218376405,704365.3415422576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633966169859141,0.5640022076299703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726011753841157,3,823725.0922575411,849395.1831469418
0.0,0.0,0.0,0.4582086741301807,0.0,0.0,0.0,0.0,0.23890324627379803,0.0,0.0,0.0,0.30288807959602143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,482732.9123088644,485808.8359148081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263251985803466,0.8332115838306974,0.0,0.0,0.0,0.11415589631126803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,761458.0004971317,764311.488458996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10340322459429904,0.0,0.0,0.19551330302496542,0.0,0.47206350790283746,0.0,0.2223365478575428,0.0,0.0,0.0,0.006683416620355186,5,705201.4952310233,708344.0537806423
0.0,0.0,0.0,0.0,0.0,0.2304435693944332,0.0,0.0,0.0,0.0,0.0,0.0,0.23962995314434724,0.0,0.0,0.0,0.0,0.0,0.5299264774612196,0.0,3,671136.3047320499,670937.8474910796
0.0,0.0,0.06953280904810179,0.09108997752595081,0.422072676688892,0.0,0.3639090353748187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05339550136223669,0.0,0.0,0.0,0.0,0.0,5,773985.4360545337,774019.4446634523
0.16936587939764153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306341206023584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,595804.4895574723,593505.3266828888
0.0,0.7209502838993773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790497161006228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,796665.43065177,817320.217562336
0.6773264727373037,0.0,0.0,0.0,0.0,0.0,0.0,0.2237622221666003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04148732050014436,0.0,0.05742398459595141,0.0,0.0,4,835299.1430561059,824915.3355243995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710436759854324,0.0,0.17836149865582454,0.07061884260302449,0.0,0.0,0.06179681667523082,0.0,0.0,0.0,0.602118474467377,5,705893.9754674505,704649.7108526588
0.0,0.0,0.0,0.0,0.0,0.3789477754424367,0.0,0.0,0.0,0.0,0.6210522245575634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,884057.6570833042,892911.423359656
0.0,0.0,0.0,0.0,0.0,0.0,0.15788752375839232,0.0,0.0,0.008449819153275669,0.1600879858618943,0.0,0.0,0.4798845297364608,0.0,0.0,0.0,0.0,0.0,0.1936901414899769,5,810481.9004750957,798418.7713728657
0.16617085923985028,0.0,0.0,0.0,0.0,0.4036509840915383,0.0,0.0,0.0,0.0,0.17530531809139463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979577143404115,0.05691512423680532,5,833931.8830155146,831681.3510449468
0.0,0.0,0.1766913897900998,0.0,0.0,0.0,0.0,0.07449274561958454,0.6816582173678786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017490576898685415,0.04966707032375167,0.0,5,802970.714222155,797807.9012218193
0.0,0.0,0.5718299237969736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42817007620302633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,832424.0544446666,822928.6563624908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081786546476797,0.0,0.0,0.0,0.03327720878321973,0.2585441365691005,0.0,0.0,0.0,3,759429.0254299154,761242.6921586199
0.4875454176379111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730787176110588,0.0,0.0,0.0,0.03937586475103023,0.0,0.0,0.0,0.0,3,764448.2138114129,766485.04996692
0.0,0.0,0.0,0.0,0.0,0.0,0.050388591023232315,0.0,0.0,0.0,0.6486401397151977,0.0,0.0,0.0,0.0,0.0,0.30097126926156986,0.0,0.0,0.0,3,856870.5974490393,852742.7671270774
0.0,0.0,0.0,0.4536408308718132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463591691281867,0.0,0.0,0.0,0.0,0.0,2,730522.0884333147,729899.5380997342
0.0,0.0,0.011191353046635459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888086469533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,630357.004424364,626418.7386038514
0.15684361153658502,0.0,0.0,0.0,0.16170683179827053,0.3801010280747746,0.0,0.15444896522526502,0.0,0.0,0.14689956336510476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,828833.1206328834,818726.5031341913
0.0,0.0,0.0,0.2533110489201836,0.0,0.0,0.0,0.0,0.49090680358997807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2557821474898383,0.0,3,703126.2975317731,711850.913939691
0.0,0.06599707076163733,0.0,0.0,0.4516929317687832,0.0,0.0,0.09584218149769154,0.0,0.0,0.38646781597188795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,839070.7311631738,837668.1547498291
0.0,0.14870270537260738,0.0,0.0,0.08654399221339491,0.0,0.5429090310049788,0.13182677786178418,0.0,0.0,0.09001749354723479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,822935.823352658,822684.7046693813
0.0,0.0,0.0,0.08985027830191798,0.0,0.0,0.0,0.0,0.0,0.11022931228529263,0.0,0.21565431545276614,0.0,0.0,0.0,0.0,0.5842660939600233,0.0,0.0,0.0,4,664067.1270501083,670161.4886480862
0.0,0.20150761000441708,0.0,0.0,0.23062038539510943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13405070081692874,0.0,0.0,0.0,0.047327986799142095,0.386493316984403,5,838906.7084471019,826825.4793248352
0.3043938793046568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090346611404577,0.0,0.0,0.0,0.0,0.0,0.0,0.18657145955488538,3,603343.63147306,601080.1569491951
0.0,0.0,0.0,0.0,0.3766395071815438,0.0,0.0,0.3658461320009802,0.0,0.0,0.0,0.0,0.2575143608174761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,659823.3613210542,649072.782814759
0.0,0.0,0.24982182425101238,0.0,0.13413465484374884,0.08770624689789616,0.0,0.42289391018327505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10544336382406756,0.0,0.0,0.0,0.0,5,787501.0912833994,790626.3376792523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635822466247346,0.0,0.0,0.0,0.0,0.0,0.0,0.36417753375265405,0.0,2,804874.1203358393,794485.9112755631
0.0,0.0,0.5280598273218982,0.0,0.11042524075177025,0.0,0.0,0.0,0.0,0.0,0.34124776052876765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020267171397563923,4,808660.766696407,812186.740280076
0.14237152416450463,0.0,0.0,0.0,0.0,0.8576284758354953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1003186.4321054837,993907.9106185231
0.0,0.0,0.0,0.0,0.23746202268652106,0.0,0.0,0.05191392415028286,0.0,0.0,0.2107195105304059,0.0,0.24790700123689727,0.0,0.25199754139589287,0.0,0.0,0.0,0.0,0.0,5,628872.7142037988,626644.7207330039
0.0,0.0,0.0,0.0,0.06075580650076974,0.0,0.0,0.0,0.0,0.0,0.0,0.8616654549808722,0.07757873851835807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,759605.0312245493,754161.6684074957
0.0,0.0,0.0,0.0,0.0,0.41871987589485743,0.0,0.0,0.0,0.0,0.0,0.0,0.18777176231275922,0.0,0.0,0.0,0.0,0.0,0.39350836179238347,0.0,3,690843.8481946721,693681.7042556504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27976204705879254,0.0,0.7202379529412075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,753354.6906277876,759971.323735385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49733730843958013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026626915604199,2,887221.2036179267,880631.1062047099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333144049774003,0.1710381418269871,0.0,0.0,0.0,0.0,0.4380574780891177,0.0,0.3325114097637801,0.0,0.025061529822374896,5,774815.0556382827,768825.7385821998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164757296147158,0.009264981416717487,0.0,0.0,0.3742592889685666,0.0,0.0,0.0,3,573526.337000747,572123.2191436155
0.0,0.0,0.0,0.0,0.0,0.09490134526686983,0.023324670795835525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249275474870012,0.0,0.35684643645029346,0.0,0.0,4,780852.7526425773,784237.6353856155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43550596810937287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644940318906272,2,849524.1231263526,844906.5916033143
0.0,0.0,0.0,0.28906103342637013,0.0,0.0,0.09084800930508408,0.0,0.0,0.0,0.07604001839904014,0.0,0.0,0.0,0.0,0.0,0.10487911361312155,0.0,0.4391718252563842,0.0,5,707376.7903227737,702255.0788893689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7743480850923121,0.0,0.0,0.04112835075628236,0.0,0.0,0.0,0.0,0.18452356415140547,0.0,3,972127.6717061145,954390.6478829797
0.0,0.0,0.0,0.0,0.4192405429470447,0.0,0.0,0.0,0.0,0.0,0.27848884225285514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022706148001001,3,864092.4926386459,861277.6902867518
0.0,0.08537447318818779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555512352449637,0.0,0.0,0.8190704032873158,0.0,0.0,0.0,0.0,0.0,0.0,3,852042.5667286775,842203.0820821316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19969007512834425,0.36574943246861236,0.0,0.0,0.0,0.22034698832250835,0.0,0.0,0.0,0.2142135040805349,0.0,0.0,0.0,4,591330.6743715305,596363.1250597795
0.0,0.0,0.0,0.0,0.32699267850884006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730073214911598,0.0,0.0,0.0,2,831728.0758376983,828810.1784345864
0.0,0.0,0.34535035764980676,0.0,0.0,0.13229740953789998,0.0,0.0,0.0,0.0,0.0,0.5223522328122931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,759350.8233934394,744486.4881766179
0.5888466787319377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15766764688876664,0.2534856743792957,0.0,0.0,3,752745.2359222746,772783.5365657147
0.0,0.0,0.0,0.0,0.0010574602447622637,0.0,0.0,0.0,0.05115137453137316,0.0,0.0,0.0,0.0,0.0,0.0,0.9477911652238645,0.0,0.0,0.0,0.0,3,982012.568572281,994936.8551130857
0.0,0.0,0.0,0.20394110341149158,0.0,0.0,0.0,0.12282346267216482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400529599904174,0.0,0.0,0.2331824739259261,0.0,4,724226.9027446676,727052.6899330752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328057832169452,0.0,0.5921360885464474,0.0,0.0,0.0,0.0,0.16963545340416997,0.0,0.0,0.005422674832437367,0.0,0.0,4,783473.950257687,785228.117829924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35878642861252824,0.0,0.01169183893455062,0.1715130782518209,0.0,0.0,0.0,0.0,0.21348521839463552,0.0,0.24452343580646466,0.0,5,701285.1903817324,722887.4899049486
0.0,0.35760193032566656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22378560912442966,0.0,0.0,0.10538803408192574,0.0,0.0,0.0,0.0,0.3132244264679781,0.0,4,798459.2369184475,800541.3773106884
0.0,0.0,0.0,0.0,0.0,0.0,0.3892793505439652,0.0,0.0,0.0,0.0,0.0,0.0,0.25313025870875794,0.0,0.0,0.0,0.35759039074727683,0.0,0.0,3,760856.7722173745,763061.0634292729
0.0,0.0,0.0,0.0,0.02131858997482492,0.0,0.0,0.9786814100251751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1140179.0865958864,1128036.6267441986
